# Phase, Flux
-9.937654877985435675e-02,-4.161168685101745979e+01
-9.902572956195410114e-02,-2.140603032241283898e+01
-9.870693559426735320e-02,3.373669696160597198e+01
-9.848065861362953477e-02,-4.945498805919434915e+01
-9.817017461844845805e-02,5.440822103808251597e+01
-9.781646743799121690e-02,-2.514343142900887784e+01
-9.758766491577608448e-02,-6.012152501555512174e+01
-9.730643372082670162e-02,3.592540897390250620e+01
-9.695027467829864243e-02,-3.177958750955056644e+01
-9.664713220157250539e-02,-4.530254446932779899e+01
-9.641977940768120536e-02,-1.432014344160403851e+01
-9.609440580167560864e-02,-4.048088028230090174e+00
-9.574737377220732260e-02,8.718863289791656257e+00
-9.554496273348456192e-02,2.243365874554648087e+01
-9.523437916226873412e-02,1.577861272705760598e+01
-9.487560462743649392e-02,1.771605848266410987e+01
-9.459074209112028342e-02,-5.092546312568391187e+01
-9.435583528159319222e-02,-6.584212244253873791e+01
-9.401816756604342018e-02,4.722388186273462907e+00
-9.368049799947286704e-02,-5.290269338387165732e+01
-9.350695807162445750e-02,-4.212567739758643626e+01
-9.344371684634555919e-02,-1.096961349970060269e+02
-9.316081083895044745e-02,-2.918257739792373684e+00
-9.280212515311359045e-02,3.007069561666853019e+01
-9.253780746618367470e-02,6.036086391270067963e+01
-9.228908833990223659e-02,-2.096656280692332786e+01
-9.194211702391419383e-02,-4.316880507937437272e+01
-9.161630324517688884e-02,-1.410616324781788222e+01
-9.147365833427878457e-02,-2.790916654105135564e+01
-9.138816672910476946e-02,-4.826011329739365863e+01
-9.108623222851286449e-02,-5.592433739065594267e+01
-9.073015907334702757e-02,1.874196651585613438e+01
-9.048891917258250484e-02,1.097976452535398550e+01
-9.022012091373277087e-02,-2.625497332198190037e+01
-8.986627231529109583e-02,-6.352552935084965213e+01
-8.955492833587463952e-02,5.805325160079810587e+01
-8.944538115660627398e-02,1.397720373332855957e+02
-8.932896195651685023e-02,1.831991756939821414e+01
-8.901066961545034406e-02,1.957889241621657561e+01
-8.866002365309122446e-02,-2.529615032664800367e+00
-8.844402575194010296e-02,-4.707778642221160936e+01
-8.814896076839595640e-02,-3.761357539211473977e+01
-8.779104584759478414e-02,2.429210550780602773e+01
-8.749674273530561042e-02,-1.954424136429988579e+01
-8.726644052496879134e-02,9.915244105762610616e-01
-8.693470422027504974e-02,2.538912973082396718e+01
-8.659195138055109098e-02,-1.104658469619490546e+01
-8.640370176109413158e-02,-8.833303873245768045e+00
-8.634830738293186592e-02,-1.054756600026296383e+02
-8.607619208603689565e-02,-5.306296216478489924e+01
-8.571700514378388647e-02,2.856574214926688171e+01
-8.544203113045956144e-02,-4.220482094485777935e+01
-8.520110295046856574e-02,-3.878336371265778126e+01
-8.485843821933181097e-02,-4.275587144664250161e+00
-8.452640797254462601e-02,3.252335201775480300e+01
-8.436788093350189310e-02,-5.575198155627347774e+01
-8.429468676970941488e-02,-9.480302051123601359e+01
-8.400200070913776962e-02,-7.290413389782202103e+01
-8.364423609122062508e-02,-2.473047327711253018e+01
-8.339107006383483789e-02,-2.518485777625034672e+01
-8.313321207796087187e-02,-6.294649556704001725e+01
-8.278244728007022601e-02,-2.029775541212419654e+01
-8.246353484705626347e-02,4.482085956336590016e+01
-8.223724231784423910e-02,-6.740577002850578481e+01
-8.192689048554391285e-02,4.199422558115450954e+01
-8.157313851038472396e-02,-6.346677043056470069e+01
-8.134412941425517296e-02,-6.268494039918248717e+01
-8.106303408422810275e-02,4.748896313522266155e+00
-8.070690724946083527e-02,-6.587314261408127436e+01
-8.040370554007103543e-02,-3.642927798075401569e+01
-8.017638939639037954e-02,-4.209176154545968274e+01
-7.985104614712501547e-02,-2.790186820067486195e+01
-7.950402744500595364e-02,5.064318886871532754e+01
-7.930147091605310727e-02,2.396947750615829875e+01
-7.899115241100718166e-02,3.058509216735671998e+01
-7.863230790759090372e-02,1.350271294775495790e-01
-7.834720770021186276e-02,-3.793527344586600236e+01
-7.811246859316367530e-02,-4.856487780668938825e+01
-7.777488861599701764e-02,1.298471457089611647e+01
-7.743713168124755075e-02,-7.264336787160542031e+01
-7.726334889947816809e-02,-5.414092068412035275e+01
-7.720025538565422618e-02,-9.624349231718287001e+01
-7.655881769734773634e-02,5.066481089666119431e+01
-7.629432194222274255e-02,6.334852559963799479e+01
-7.604574238290506827e-02,2.662063505476375269e+01
-7.569883659305109980e-02,-3.728249424683749425e+01
-7.537283549101503333e-02,-2.642712035194616504e+01
-7.523000955028869008e-02,-2.961309288218583191e+01
-7.514473599535764770e-02,1.421479390417701438e+01
-7.484286554008334758e-02,2.239514677815357402e+01
-7.448683792002763759e-02,1.862041922096047131e+01
-7.424532184696885917e-02,7.847255181658852052e+00
-7.397679309673876880e-02,-4.412580963908396825e+01
-7.362298744197826039e-02,-4.117086645849532545e+01
-7.331159459561420455e-02,3.575573530367748276e+00
-7.320169016934330308e-02,1.220375779527049787e+02
-7.308547939418907902e-02,-1.377644475220041187e+01
-7.276738770377066956e-02,3.613176708050502839e+01
-7.241668658099353895e-02,-7.374103074941906755e+00
-7.220047248062011480e-02,-4.043420262989094738e+01
-7.190564812977195963e-02,-6.580550411183772042e+01
-7.154783353429483572e-02,7.138751319635261439e+00
-7.125330237625071561e-02,-4.038630983216329184e+01
-7.102306236021072028e-02,-1.964685552247047440e+01
-7.069134567633683641e-02,3.457240591364652005e+01
-7.034859542804194898e-02,-5.562741194231612951e+00
-7.016003261587588913e-02,-2.159695513181958404e+01
-7.010490922714984752e-02,-1.432941519029506878e+02
-6.983281207025804349e-02,-4.699647978267940118e+01
-6.947370361128435423e-02,2.247117627174333165e+01
-6.919864074896453499e-02,-3.028989003450721640e+01
-6.895774662775511210e-02,-1.551807242328173686e+01
-6.861515852887700717e-02,-6.309778604385307688e+00
-6.828295132450723504e-02,2.062815173120569057e+01
-6.812417254664393518e-02,-3.195038035708197555e+01
-6.805124122779637741e-02,-3.610515064411679020e+01
-6.775878913624622246e-02,-2.257440070374538976e+01
-6.740092234198424848e-02,-3.595165907199771027e+00
-6.714756862109549918e-02,-1.909951879996985014e+01
-6.688987574627147659e-02,-5.593794342018121313e+01
-6.653924422187407206e-02,-4.017032407266363236e+01
-6.622013447004926334e-02,3.659826784074837747e+01
-6.599382528165065320e-02,-3.968641396834282631e+01
-6.568360635263936764e-02,2.146382235901356239e+01
-6.532988917667015283e-02,-5.399969604336085638e+01
-6.510059428293846207e-02,-6.021137596312620133e+01
-6.481979363541301442e-02,2.759823056597277002e+01
-6.446369863820244905e-02,-9.941620300968345703e+01
-6.416027887856956546e-02,-3.507737370411767586e+01
-6.406762929742337853e-02,8.723666284771169899e+01
-6.393299901489546411e-02,-1.781759494356993656e+01
-6.360784531015373222e-02,-1.073528109873933545e+01
-6.326060152391277391e-02,1.583185748277315952e+00
-6.305797946882585325e-02,1.590001396367668463e+01
-6.274776684216609723e-02,2.248200670695865711e+01
-6.238901155794951414e-02,1.260089787091800417e+01
-6.210375290319514185e-02,-4.291265184985793013e+01
-6.186902231084245862e-02,-9.248337980360955157e+01
-6.153168888963811423e-02,-5.469266877500267299e+00
-6.119384532711813485e-02,-2.992647679944671069e+01
-6.095679392496289317e-02,-6.513394255014404166e+01
-6.067429958458014916e-02,-1.986382850749368600e+01
-6.031551024158188223e-02,4.026328295192449502e+01
-6.005083678846590001e-02,5.202697471351491743e+01
-5.980247601979959970e-02,-4.875928827252629105e+01
-5.945547619809210538e-02,-5.587184344102436029e+01
-5.912952655443259875e-02,-1.830291216775581375e+01
-5.898644036019029535e-02,-2.134341972248599006e+01
-5.890122529751462555e-02,-2.488425462188192938e+01
-5.859965766923325159e-02,-8.099974749897765491e+01
-5.824351713691255927e-02,-1.090485352517323037e+01
-5.800180374504293468e-02,-1.201379088811016516e+01
-5.773338568585306696e-02,-5.958417358309375800e+01
-5.737970256866542496e-02,-3.334092025819579419e+01
-5.706810166757037006e-02,2.869332922617040538e+01
-5.695799955228442180e-02,1.003392246641254815e+02
-5.684207605554891796e-02,2.817706837054956281e+01
-5.652410579209110608e-02,6.618219622911425404e+01
-5.617326991500415367e-02,-1.530857022202791740e+01
-5.595691994970852789e-02,-6.219184186206927478e+01
-5.566241471483568404e-02,-7.401402342921414856e+01
-5.530454162710329857e-02,1.889891642847807418e+01
-5.500978279350809963e-02,-4.988528797744695709e+01
-5.477968382524855961e-02,-1.705683391528545201e+00
-5.444806635608623324e-02,-1.553686674526932876e+01
-5.410531943962859636e-02,-5.475472643479140089e+01
-5.391644306454934643e-02,-3.419914385949240909e+01
-5.386143147747601834e-02,-1.349626981732576780e+02
-5.358959087205861227e-02,-3.741767602305490215e+01
-5.323048167267663278e-02,3.868677899698802491e+01
-5.295509192009439925e-02,-5.145484010138368092e+01
-5.271439067524597011e-02,-4.281830715324730363e+01
-5.237195880251821478e-02,1.146995133538553091e+00
-5.203957464056574445e-02,-1.805112391117802417e+00
-5.188062371777379944e-02,-1.405186001446345756e+01
-5.180779531567925034e-02,-8.699018594093831780e+01
-5.151541874577525437e-02,-7.504551575554518195e+01
-5.115768818663968265e-02,-4.109380705386023180e+01
-5.090406754856036109e-02,-3.260613192546113481e+01
-5.064653904437799170e-02,-9.211340581050109222e+01
-5.029588234609849717e-02,-8.114946269222045316e+01
-4.997665412894647385e-02,1.336301303322962042e+01
-4.975040861566126793e-02,-4.720530162549696485e+01
-4.944024262584312268e-02,1.325869778501242990e+01
-4.908648102537604974e-02,-6.432168429004735799e+01
-4.885705915162164015e-02,-6.589828857095358217e+01
-4.857647359270611531e-02,4.535904669134005474e+01
-4.822033120936464190e-02,-1.220715273461125889e+02
-4.791685295747638573e-02,-1.672663214502545515e+01
-4.782391720852396944e-02,4.936174628156209110e+01
-4.768952903950873790e-02,-4.379200201820587779e+01
-4.736448565560302804e-02,-1.996200054343866270e+01
-4.701733516080741637e-02,1.563297794104911986e+01
-4.681432920401906728e-02,2.391331826201437138e+01
-4.650446049701273399e-02,3.782114503447786547e+01
-4.614571520830801354e-02,6.743141755194415055e+00
-4.586037807027443236e-02,-4.019572741009724837e+01
-4.562565525220885210e-02,-6.794503313400923616e+01
-4.528833034569990090e-02,-5.459607260838161835e+00
-4.495039978520520840e-02,-3.832078668941640842e+01
-4.471333246427156016e-02,-7.950078889829015338e+01
-4.443092475165943966e-02,-3.072703972739621037e+01
-4.407212356212841797e-02,7.206802905734832621e+01
-4.380735200491325809e-02,4.751580255302201294e+01
-4.355905009870641997e-02,-5.577487110297596473e+01
-4.321219576722901135e-02,-4.157720123132424561e+01
-4.288613839416255402e-02,4.234703543604112497e+00
-4.274271235251259071e-02,-2.597801515824560425e+01
-4.235637057469554545e-02,-3.640804726701141192e+00
-4.200019598359316930e-02,-2.560588379441064433e+00
-4.175836560721291058e-02,-1.847038853641791434e+01
-4.149013709254667504e-02,-2.365926771963344777e+01
-4.113633810146077874e-02,-3.358254658858417230e+01
-4.082468870362232494e-02,8.726134313352673644e+00
-4.071430967563394177e-02,7.241338808317010489e+01
-4.059867271690886792e-02,-1.020199230850060701e+01
-4.028082425061552119e-02,4.379042118718423637e+01
-3.992993284290646816e-02,-3.514837843876517098e+01
-3.971336741879682997e-02,-5.245767396200307076e+01
-3.941902248231998751e-02,-8.847767625286273585e+01
-3.906124971991165040e-02,3.110269160311318615e+01
-3.876642202834501560e-02,-7.753087665951508711e+01
-3.853630566049048856e-02,-4.421890651173931985e+01
-3.820486662972732983e-02,-4.490173375226724772e+00
-3.786188426343184421e-02,-3.054282175540823374e+01
-3.767293347731881514e-02,-4.695946173849385730e+01
-3.761787376370617775e-02,-1.574912078958767836e+02
-3.734629045017157090e-02,-5.560864955234112728e+01
-3.698710054628540078e-02,6.895252074423652289e+00
-3.671162268511596327e-02,-5.274854869929956891e+01
-3.647095475864081671e-02,-6.284151966784445875e+01
-3.612859988837580083e-02,-2.375945467059104033e+01
-3.579627755051606464e-02,-2.688113790694224292e+01
-3.563699566521594253e-02,-2.912078129746475952e+00
-3.556434866315383303e-02,-2.271738031622838605e+01
-3.527212757899189643e-02,-4.159977441453577285e+01
-3.491429484351160628e-02,-3.533318417259234678e+01
-3.466056684622942363e-02,-2.399544600073522105e+01
-3.440320197228030619e-02,-5.265450487634826260e+01
-3.405260006421473307e-02,-5.981982031233457064e+01
-3.373333371603537412e-02,7.364285080413424112e+00
-3.350691198557587125e-02,-3.036820403234941068e+01
-3.319703771662618763e-02,9.703474165512204763e+00
-3.284315246797375742e-02,-4.751246706691247823e+01
-3.261352513091742011e-02,-5.807387712997158502e+01
-3.233307358590331582e-02,-4.022044954354875301e+01
-3.167342666617911640e-02,1.847493097084651481e+01
-3.158020586003285057e-02,1.028519276780048841e+02
-3.144613828780962184e-02,-1.004039779693988237e+02
-3.112120559494402361e-02,-6.446411540794727557e+00
-3.077398920381013703e-02,-2.070646304308532137e+01
-3.057075927351249334e-02,6.181987719400261483e+01
-3.026123337554698089e-02,1.461483308462518949e+01
-2.990241922887082460e-02,-4.793340027342551934e+00
-2.961684441977430193e-02,-1.484453218755232911e+02
-2.938236778746694533e-02,-5.146085417240264803e+00
-2.904505139565338734e-02,-1.437053124586640251e+01
-2.870703420738807132e-02,-5.128250569208514520e+01
-2.853252360426417056e-02,-4.075114126500523071e+01
-2.846987026317193692e-02,-1.059984581568418349e+02
-2.818770873631804008e-02,-7.199248943390301747e+01
-2.782881647656676449e-02,-2.149671752449400230e+01
-2.756378762746880540e-02,5.773696385213966664e+01
-2.731578336539686180e-02,-7.964977536156769133e+01
-2.696891496616182771e-02,-5.066418693433494269e+01
-2.649906430893078646e-02,-3.463817229709675871e+01
-2.641444231329981296e-02,1.047265027609434185e+01
-2.611300388626602853e-02,-3.395230783664882068e+01
-2.575687557068218059e-02,-5.415675200248770693e+01
-2.551476902200766617e-02,-8.508859573153060296e+00
-2.524672931145677257e-02,-1.124364751655670887e+02
-2.489313282203975408e-02,-6.533544551157177693e+01
-2.458119688619087029e-02,1.942603179916346789e+01
-2.447061979898335071e-02,7.665758487207519067e+01
-2.435526863786041663e-02,1.926085612335981523e+01
-2.403754233893595771e-02,5.770312667174870569e+01
-2.368667573490468303e-02,-9.207098075203478516e+01
-2.346973566419741086e-02,-1.137764136164287549e+02
-2.317570910328781153e-02,-7.009830099602432085e+01
-2.281795781272000223e-02,-1.139810504302563032e+01
-2.252298240969841103e-02,-5.223908035245639070e+01
-2.229292675532401624e-02,-5.079080513237244077e+01
-2.196150771558502690e-02,-8.313204398557871855e+01
-2.161852905133088143e-02,-1.001402591386257939e+02
-2.142926470230477332e-02,-1.300576917806495203e+01
-2.110291043439271874e-02,-1.031889855170886676e+02
-2.074379938399006917e-02,-6.791394749428025079e+01
-2.046815345013752729e-02,-1.703459369398752017e+02
-2.022767802981928487e-02,-1.683178619619196752e+02
-1.988532019792099703e-02,-1.583189470747425958e+02
-1.955282164288696389e-02,-2.411269550757211277e+02
-1.939336761265808562e-02,-2.220478723016228173e+02
-1.932090238083261635e-02,-3.025744796140150470e+02
-1.902883678241273913e-02,-4.328741112236133972e+02
-1.867098146447931928e-02,-3.246172815837278449e+02
-1.815986490018262067e-02,-6.305132863250184982e+02
-1.780939700601857911e-02,-6.638383396248004829e+02
-1.748993370923257462e-02,-5.914943898061020491e+02
-1.726349457917808472e-02,-5.594431681941181296e+02
-1.695375358372164243e-02,-8.820983265133141913e+02
-1.659990387466747652e-02,-9.079029555258965729e+02
-1.636999074000888843e-02,-9.108450393729983716e+02
-1.608983276688402686e-02,-9.866989361670963490e+02
-1.573375516926844853e-02,-1.134384333176918744e+03
-1.543000074508604769e-02,-1.137244554938798728e+03
-1.533649451154173171e-02,-1.158196501215957824e+03
-1.520282675979811593e-02,-1.191863524669711751e+03
-1.487792516408104060e-02,-1.345466257965943669e+03
-1.453056402312524753e-02,-1.439688257414917189e+03
-1.432726819648932892e-02,-1.567827226781060062e+03
-1.401784743650180687e-02,-1.620868659031104926e+03
-1.365912287922932400e-02,-1.692591575545798833e+03
-1.337339036316587126e-02,-1.798506379204534142e+03
-1.313892076473732740e-02,-1.807862261517634352e+03
-1.280185203949868455e-02,-2.037197514603072932e+03
-1.246374822346285605e-02,-2.153701356151449545e+03
-1.228891554273026099e-02,-2.257147482762400614e+03
-1.222640806207231368e-02,-2.284458019920943116e+03
-1.194441312708494074e-02,-2.414409159149255629e+03
-1.107235744430368207e-02,-2.712308413316599854e+03
-1.072563453529873367e-02,-2.965443794711308783e+03
-1.039936244382655417e-02,-2.990379378649876799e+03
-1.017093124525270120e-02,-3.088001593777200924e+03
-9.869796015415932544e-03,-3.252778610097095680e+03
-9.271251660490031909e-03,-3.419155216414560073e+03
